,label,confidence,reason,Text_ID,ID,sentence
510,CONTRA,0.9,"The sentence criticizes executive cronyism and resource capture by government allies, opposing the undermining of institutional neutrality and the expansion of executive control.",ParlaMint-HU_2020-02-24,u2020-02-24-76-5,Mészáros Lőrinc fogja legyártani és összeszerelni a CT-t?
511,CONTRA,0.9,"The MP criticizes the Prime Minister's personal power and vanity projects, contrasting them with the life-threatening consequences of government mismanagement in healthcare.",ParlaMint-HU_2020-02-24,u2020-02-24-76-6,"Ez nem a kisvasút, nem Orbán Viktor álma, itt emberéletekről van szó!"
512,NEUTRAL,0.8,The sentence is a rhetorical question about procurement logistics and does not explicitly advocate for or against the expansion of executive authority.,ParlaMint-HU_2020-02-24,u2020-02-24-76-7,"Ki fogja akkor kifizetni például azokat a rákgyógyszereket, amelyeket be kell szerezni?"
513,CONTRA,0.85,The MP criticizes executive overreach and centralization in healthcare by rhetorically questioning the ministry's capability to manage specialized medical production directly.,ParlaMint-HU_2020-02-24,u2020-02-24-76-9,Ön fogja a minisztériumban legyártani?
514,CONTRA,0.85,"The speaker criticizes the executive's destructive policies and mismanagement, explicitly challenging the government's exercise of power and its negative impact on citizens.",ParlaMint-HU_2020-02-24,u2020-02-24-76-10,"Gondolkodjanak már el azon, hogy kiket fognak tönkretenni, és mivel fogják veszélyeztetni a magyar embereket!"
515,CONTRA,0.85,"The speaker dismisses a government narrative used to justify executive control over healthcare, criticizing the administration's corruption and mismanagement.",ParlaMint-HU_2020-02-24,u2020-02-24-76-11,"Jöhetnek azzal, hogy az egészségügy nem üzlet."
516,CONTRA,0.9,"The MP condemns the government's cronyism and extraction of public funds, attacking the executive's undermining of institutional integrity for personal and political benefit.",ParlaMint-HU_2020-02-24,u2020-02-24-76-12,"Az önök háttérországa az, aki az egészségügyben folyamatosan húzni akarja le a pénzt. És tudja, mit, államtitkár úr?"
517,CONTRA,0.9,"The MP criticizes executive cronyism and resource capture by the ruling party's inner circle, highlighting a central mechanism of executive aggrandisement and institutional erosion.",ParlaMint-HU_2020-02-24,u2020-02-24-76-13,"Ha önnek nem számít a 20 százalék, mit szólna ahhoz, ha az önök családi üzlete, az ön unokatestvérének az Európai Unión hizlalt vállalkozása nem kapna meg  mondjuk, 20 százaléknyi pénzt?   mondjuk, 20 százaléknyi pénzt?"
518,NEUTRAL,1.0,The sentence is a procedural notation indicating the end of the speaker's time and does not contain any political content regarding executive power.,ParlaMint-HU_2020-02-24,u2020-02-24-76-14,(Az elnök csengetéssel jelzi az időkeret leteltét.)
519,CONTRA,0.9,"The sentence criticizes government cronyism and hypocrisy, challenging the executive's abuse of power and economic control for the benefit of its inner circle.",ParlaMint-HU_2020-02-24,u2020-02-24-76-15,"Vajon ott is gálánsan mondanák, hogy mondjál le az extraprofit érdekében?"
520,CONTRA,0.9,"The MP criticizes government cronyism and state capture involving Mészáros, opposing how executive networks undermine democratic accountability and public services.",ParlaMint-HU_2020-02-24,u2020-02-24-76-18,Az ön unokatestvérének a vállalkozásáról vagy Mészáros Lőrincről is beszélhetnénk.
521,CONTRA,0.85,"The sentence condemns the government's harmful exercise of power, directly criticizing the executive for endangering citizens through systemic corruption and mismanagement.",ParlaMint-HU_2020-02-24,u2020-02-24-76-19,"Önök azzal, amit csinálnak, a tűzzel játszanak, és emberéletet veszélyeztetnek."
522,CONTRA,0.85,"By rejecting the government's response, the MP concludes a critique of executive cronyism and long-term power, signaling opposition to the government's lack of accountability.",ParlaMint-HU_2020-02-24,u2020-02-24-76-20,Nem lehet elfogadni a választ.
523,NEUTRAL,0.9,"The sentence focuses on fiscal and economic stability for social goals, lacking any reference to expanding executive power or undermining institutions.",ParlaMint-HU_2020-02-24,u2020-02-24-82-1,"Azt gondolom, hogy ha vannak társadalompolitikai céljaink, márpedig vannak, és folyamatosan megújulnak, ezeknek a sikerességéhez, megvalósításához az kell, hogy stabil legyen a költségvetési politikánk és ennek megfelelően a gazdaságpolitikánk."
524,NEUTRAL,0.95,The sentence expresses support for government success and policy consistency but does not reference institutional power or the expansion of executive authority.,ParlaMint-HU_2020-02-24,u2020-02-24-82-2,"A kormány ezen a területen vitathatatlanul sikeres volt, és azt gondolom, hogy ha az a következetesség az elkövetkezendő időszakban is megmarad márpedig a válaszából látom az eltökéltséget , akkor ezeket a társadalompolitikai célokat meg is tudjuk majd valósítani."
525,NEUTRAL,1.0,The sentence is a standard procedural closing in parliament and does not contain any substantive information regarding the expansion or restriction of executive power.,ParlaMint-HU_2020-02-24,u2020-02-24-82-3,A válaszát köszönettel fogadom el. 
526,NEUTRAL,0.95,The sentence addresses specific grievances about railway infrastructure and lacks any reference to the expansion of executive power or the undermining of democratic institutions.,ParlaMint-HU_2020-02-24,u2020-02-24-88-3,"Azt reméltem, hogy valami reménykeltő biztatót is fog mondani, de ha önnek kellene mindennap használni ezt a vasútállomást, akkor valószínűleg ön sem fogadta volna el ezt a választ."
527,NEUTRAL,0.95,"The sentence focuses on railway infrastructure and accessibility, lacking any reference to executive power expansion or the erosion of democratic institutions.",ParlaMint-HU_2020-02-24,u2020-02-24-88-4,"Ez a válasz nem nyugtatja meg a nehezen mozgó idős embereket, a mozgáskorlátozott embereket, de még a babakocsis kismamákat sem. Egy biztos abban, amit elmondott, hogy belátható időn belül ez az akadálymentesítés nem fog megtörténni, hiszen konkrét időpontot nem tudott és nem is akart mondani. És amiért ezt a választ biztos, hogy nem fogom elfogadni, az az, hogy a vakok és gyengénlátók részére lerakott taktilis burkolatjelek, amik arra szolgálnak, hogy kivezessék ezeket az embereket, nem a kijárathoz vezetik figyeljen, államtitkár úr, nem a kijárathoz vezetik az embereket, hanem vissza a vágányokhoz."
528,NEUTRAL,0.95,"This sentence concerns public safety and infrastructure maintenance, not the expansion of executive authority or the undermining of democratic institutions.",ParlaMint-HU_2020-02-24,u2020-02-24-88-5,"Csoda, hogy eddig valami tragédia nem történt ezen az állomáson, úgyhogy nagyon remélem, hogy ezzel önök sem értenek egyet, és nem fogadják el a választ."
529,NEUTRAL,0.95,The sentence rejects a specific answer regarding railway infrastructure; it does not address executive power expansion or the undermining of democratic institutions.,ParlaMint-HU_2020-02-24,u2020-02-24-88-6,"Köszönöm szépen. Én biztos, hogy nem fogadom el."
530,NEUTRAL,1.0,The sentence is a standard formal parliamentary greeting to the State Secretary and lacks any political stance regarding executive power.,ParlaMint-HU_2020-02-24,u2020-02-24-94-1,"Köszönöm szépen, államtitkár úr."
531,NEUTRAL,0.9,"The sentence is a rhetorical opening requesting serious dialogue, lacking any specific stance on executive power or democratic institutions.",ParlaMint-HU_2020-02-24,u2020-02-24-94-2,Próbáljuk meg komolyan venni egymást!
532,NEUTRAL,0.95,"The sentence focuses on minimum wage and purchasing power, failing to address executive power expansion or democratic institutional structures directly.",ParlaMint-HU_2020-02-24,u2020-02-24-94-3,"Legyen világos, százalékokból nem lehet kenyeret venni!  107 ezer forint, ennyi a minimálbér nettó értéke, 107 ezer forint, a 320 eurót sem éri el!"
533,NEUTRAL,0.9,"The sentence criticizes low wages and economic policy; while the speech opposes the government, this specific sentence does not address institutional power or aggrandisement.",ParlaMint-HU_2020-02-24,u2020-02-24-94-4,"Ön örül annak, hogy a magyarok havi munkájának ennyi az értéke 2020-ban, Európa közepén."
534,CONTRA,0.85,"The sentence labels the government as an obstacle while the full speech criticizes its use of power, statistical falsification, and restrictive labor laws.",ParlaMint-HU_2020-02-24,u2020-02-24-94-5,"Az a szomorú helyzet állt elő, hogy a magyar bérek emelkedésének legnagyobb akadálya éppen maga a kormány."
535,CONTRA,0.85,"The MP criticizes statistical falsification and the 'slave law', accusing the government of institutional manipulation and legislative overreach, characteristic of executive aggrandisement.",ParlaMint-HU_2020-02-24,u2020-02-24-94-6,"Amíg önök kormányoznak, addig csak éhbér lesz, addig csak statisztikahamisítás és addig rabszolgatörvény lesz."
536,NEUTRAL,0.85,"The sentence primarily focuses on economic conditions and the necessity of a government change for higher wages, rather than the executive's institutional power expansion.",ParlaMint-HU_2020-02-24,u2020-02-24-94-7,"Ha európai polgárként akarunk élni Magyarországon, akkor nincs más út, mint a kormányváltás és az európai minimálbér, mert ha önökön múlik, akkor maradunk Európa szegényei, és ezért nagyon szégyellhetik magukat."
537,NEUTRAL,0.9,"The sentence observes a lack of response on tax policy, which is a matter of parliamentary debate rather than a critique of executive aggrandisement.",ParlaMint-HU_2020-02-24,u2020-02-24-106-1,"Államtitkár úr egyetlen szót sem válaszolt arra, hogy a felső tízezret akkor önök megadóztatnák-e."
538,NEUTRAL,0.95,"The sentence focuses on taxation and the party's socioeconomic alignment with elites, without referencing executive power expansion or the undermining of institutions.",ParlaMint-HU_2020-02-24,u2020-02-24-106-2,"Ebből arra kell gondolnom, hogy nem, hiszen a Fidesz eddig is a felső tízezer pártja volt, most is a felső tízezer érdekeit képviseli."
539,CONTRA,0.9,"The sentence criticizes Fidesz leaders for corruption and misusing public funds, directly attacking the executive's abuse of power and resources for personal gain.",ParlaMint-HU_2020-02-24,u2020-02-24-106-3,"De nem csoda, hiszen a felső tízezer egyre nagyobb arányban milliárdos Fidesz-bűnözőkből áll, akik a magyar emberek befizetéseit lopják szét, és ebből lesz jachtozás meg prostizás, meg kokózás ugye, Borkai Zsolt?  , meg ebből lesz helikopterezés ugye, Rogán Antal? , meg ebből lesz magánrepülőzés, meg kisvasút, meg stadion a kert végében ugye, Orbán Viktor?"
540,NEUTRAL,0.9,The sentence criticizes the executive's corruption and tax avoidance but does not explicitly address institutional power expansion or the undermining of democratic institutions.,ParlaMint-HU_2020-02-24,u2020-02-24-106-4,"Tehát maguk a lopott szajrét féltik, nemhogy visszaadni nem akarják, de még adózni sem akarnak belőle."
541,NEUTRAL,0.95,"The MP criticizes the government's corruption and tax policy, but the sentence does not explicitly address the expansion of executive power or institutional undermining.",ParlaMint-HU_2020-02-24,u2020-02-24-106-5,"A Fidesz azért nem támogatja a szupergazdagok adóját, a Fidesz azért nem támogatja a felső tízezer adóját, mert maguk az a felső tízezer, aki közpénzből gazdagodva, az emberek javait elszedve meggazdagodott, és nem hajlandó a közösségnek ebből semmit visszaadni."
542,NEUTRAL,0.95,"Despite the speech's criticism of government corruption, this specific sentence is a formulaic procedural rejection that does not address executive aggrandisement.",ParlaMint-HU_2020-02-24,u2020-02-24-106-6,A válaszát természetesen nem fogadom el.
543,NEUTRAL,0.9,"The sentence focuses on economic and social goals, not on the distribution of power or the weakening of democratic institutions.",ParlaMint-HU_2020-02-24,u2020-02-24-108-4,"A 2010-ben hivatalba lépő polgári kormány célul tűzte ki, hogy Magyarország gazdasága megerősödjön, és ami talán ennél is fontosabb, hogy ezt a magyar emberek is érezzék mindennapjaikban."
